ISIN,conId,Symbol,Currency,Status,Rows,FirstDate,LastDate,Error
US52466B1035,500070617,LZ,USD,OK,630,2021-06-30,2023-12-29,
US52472M1018,345828545,LEGH,USD,OK,1258,2019-01-02,2023-12-29,
US5253271028,134280621,LDOS,USD,OK,1258,2019-01-02,2023-12-29,
US5255582018,41155395,LMAT,USD,OK,1258,2019-01-02,2023-12-29,
US52567D1072,430625913,LMND,USD,OK,880,2020-07-02,2023-12-29,
US52603A2087,373514246,HAPN,USD,OK,1258,2019-01-02,2023-12-29,
US52603B1070,179340941,TREE,USD,OK,1258,2019-01-02,2023-12-29,
US5260571048,9091,LEN,USD,OK,1258,2019-01-02,2023-12-29,
US5260573028,17722625,LEN B,USD,OK,1258,2019-01-02,2023-12-29,
US5261071071,6608113,LII,USD,OK,1258,2019-01-02,2023-12-29,
US52661A1088,478483396,DRS,USD,OK,1257,2019-01-02,2023-12-29,
US52736R1023,358053635,LEVI,USD,OK,1204,2019-03-21,2023-12-29,
US5288771034,300570305,LX,USD,OK,1258,2019-01-02,2023-12-29,
US5303071071,172185594,LBRDA,USD,OK,1258,2019-01-02,2023-12-29,
US5303073051,172185589,LBRDK,USD,OK,1258,2019-01-02,2023-12-29,
US5312297550,646549324,FWONK,USD,FAILED,0,,,Timeout
US5319141090,4814413,LWAY,USD,OK,1257,2019-01-02,2023-12-29,
US53220K5048,81026179,LGND,USD,OK,1258,2019-01-02,2023-12-29,
US53222K2050,209744748,LFVN,USD,OK,1258,2019-01-02,2023-12-29,
US53222Q1031,271138,LCUT,USD,OK,1258,2019-01-02,2023-12-29,
US53224K3023,387870428,LTBR,USD,FAILED,0,,,Timeout
US5322578056,4814342,LPTH,USD,OK,1258,2019-01-02,2023-12-29,
US5324571083,9160,LLY,USD,OK,1258,2019-01-02,2023-12-29,
US53263P1057,242774578,LMB,USD,OK,1257,2019-01-02,2023-12-29,
US5327461043,48916802,LMNR,USD,OK,1258,2019-01-02,2023-12-29,
US5335351004,35046585,LINC,USD,OK,1256,2019-01-02,2023-12-29,
US5339001068,4814179,LECO,USD,OK,1258,2019-01-02,2023-12-29,
US5341871094,9174,LNC,USD,OK,1258,2019-01-02,2023-12-29,
US5352191093,199488426,LIND,USD,OK,1258,2019-01-02,2023-12-29,
US5355551061,271224,LNN,USD,OK,1258,2019-01-02,2023-12-29,
US53566P1093,376699091,BT3,EUR,OK,1117,2019-08-13,2023-12-29,
US53635B1070,38019465,LQDT,USD,OK,1258,2019-01-02,2023-12-29,
US53635D2027,327422071,LQDA,USD,OK,1258,2019-01-02,2023-12-29,
US5367971034,6608116,LAD,USD,OK,1258,2019-01-02,2023-12-29,
US5370081045,271184,LFUS,USD,OK,1258,2019-01-02,2023-12-29,
US5380341090,37511786,LYV,USD,OK,1258,2019-01-02,2023-12-29,
US5381423087,258047234,LIVE,USD,OK,1238,2019-01-02,2023-12-29,
US53814X3008,817558942,LVO,USD,OK,1258,2019-01-02,2023-12-29,
US53815P1084,335460283,RAMP,USD,OK,1258,2019-01-02,2023-12-29,
US53838J1051,587842007,LVWR,USD,OK,780,2020-11-23,2023-12-29,
US53946R1068,469015102,LDI,USD,OK,726,2021-02-11,2023-12-29,
US5398301094,611191,LMT,USD,OK,1258,2019-01-02,2023-12-29,
US5404241086,9252,L,USD,OK,1258,2019-01-02,2023-12-29,
US5435181046,212708817,LOOP,USD,OK,1258,2019-01-02,2023-12-29,
US5463471053,9204,LPX,USD,OK,1258,2019-01-02,2023-12-29,
US5486611073,9199,LOW,USD,OK,1258,2019-01-02,2023-12-29,
US5494982029,810758322,LCID,USD,OK,826,2020-09-18,2023-12-29,
US5500211090,45157951,LULU,USD,OK,1258,2019-01-02,2023-12-29,
US5502411037,446613345,LUMN,USD,OK,1255,2019-01-02,2023-12-29,
US55024U1097,201113895,LITE,USD,OK,1258,2019-01-02,2023-12-29,
US55087P1049,359130923,LYFT,USD,OK,1198,2019-03-29,2023-12-29,
US55261F1049,2585323,MTB,USD,OK,1258,2019-01-02,2023-12-29,
US55262C1009,9388,MBI,USD,OK,1258,2019-01-02,2023-12-29,
US5526901096,9485,MDU,USD,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: MDU@SMART Trades
US55272X6076,552747219,MFA,USD,OK,1258,2019-01-02,2023-12-29,
US5528481030,9902,MTG,USD,OK,1258,2019-01-02,2023-12-29,
US5529531015,9560,MGM,USD,OK,1258,2019-01-02,2023-12-29,
US55303J1060,99990497,MGPI,USD,OK,1258,2019-01-02,2023-12-29,
US55305B1017,9594,MHO,USD,OK,1258,2019-01-02,2023-12-29,
US55306N1046,4814955,MKSI,USD,OK,1258,2019-01-02,2023-12-29,
US5534981064,145946660,MSA,USD,OK,1258,2019-01-02,2023-12-29,
US5535301064,2008216,MSM,USD,OK,1258,2019-01-02,2023-12-29,
US55354G1004,47101335,MSCI,USD,OK,1258,2019-01-02,2023-12-29,
US5538101024,75884396,MVBF,USD,OK,1258,2019-01-02,2023-12-29,
US55405W1045,53273299,MYRG,USD,OK,1258,2019-01-02,2023-12-29,
US55405Y1001,104158272,MTSI,USD,OK,1258,2019-01-02,2023-12-29,
US5543821012,9322,MAC,USD,OK,1258,2019-01-02,2023-12-29,
US5560991094,136046701,MGNX,USD,OK,1258,2019-01-02,2023-12-29,
US55616P1049,44475946,M,USD,OK,1258,2019-01-02,2023-12-29,
US5562691080,4818051,SHOO,USD,OK,1258,2019-01-02,2023-12-29,
US55825T1034,206591285,MSGS,USD,OK,1258,2019-01-02,2023-12-29,
US5588681057,241893053,MDGL,USD,OK,1258,2019-01-02,2023-12-29,
US55933J2033,85258864,MX,USD,OK,1258,2019-01-02,2023-12-29,
US55955D1000,430755197,MGNI,USD,OK,1257,2019-01-02,2023-12-29,
US56035L1044,46567665,MAIN,USD,OK,1258,2019-01-02,2023-12-29,
US56064Y1001,240610496,MNSB,USD,OK,1253,2019-01-02,2023-12-29,
US56117J1007,143541502,MBUU,USD,OK,1258,2019-01-02,2023-12-29,
US56155L1089,251935881,TUSK,USD,OK,1258,2019-01-02,2023-12-29,
US5627501092,4814485,MANH,USD,OK,1258,2019-01-02,2023-12-29,
US5635714059,296448089,MNGN,EUR,OK,1272,2019-01-02,2023-12-29,
US56400P7069,268671843,NNFN,EUR,OK,1272,2019-01-02,2023-12-29,
US56418H1005,9355,MAN,USD,OK,1258,2019-01-02,2023-12-29,
US5657881067,474219659,MARA,USD,OK,1258,2019-01-02,2023-12-29,
US56585A1025,89495776,MPC,USD,OK,1258,2019-01-02,2023-12-29,
US56624R1086,28476362,MCHX,USD,OK,1258,2019-01-02,2023-12-29,
US5663241090,137498854,MMI,USD,OK,1258,2019-01-02,2023-12-29,
US5663301068,9442,MCS,USD,OK,1258,2019-01-02,2023-12-29,
US56656T1051,78615749,MBRFY,USD,OK,1258,2019-01-02,2023-12-29,
US5679081084,6608145,HZO,USD,OK,1258,2019-01-02,2023-12-29,
US5705351048,271460,MKL,USD,OK,1258,2019-01-02,2023-12-29,
US57060D1081,31918430,MKTX,USD,OK,1258,2019-01-02,2023-12-29,
US57164Y1073,96965587,VAC,USD,OK,1258,2019-01-02,2023-12-29,
US5717481023,9705,MRSH,USD,OK,1258,2019-01-02,2023-12-29,
US5719032022,9358,MAR,USD,OK,1258,2019-01-02,2023-12-29,
US5732841060,9690,MLM,USD,OK,1258,2019-01-02,2023-12-29,
US5738741041,483492393,MRVL,USD,OK,1258,2019-01-02,2023-12-29,
US5745991068,9360,MAS,USD,OK,1258,2019-01-02,2023-12-29,
US5763231090,2586246,MTZ,USD,OK,1258,2019-01-02,2023-12-29,
US57633B1008,53810284,MHH,USD,OK,1255,2019-01-02,2023-12-29,
US57636Q1040,38685693,MA,USD,OK,1258,2019-01-02,2023-12-29,
US57637H1032,342701470,MCFT,USD,OK,1258,2019-01-02,2023-12-29,
US5764852050,101694297,MTDR,USD,OK,1258,2019-01-02,2023-12-29,
US57667L1070,430252818,MTCH,USD,OK,1257,2019-01-02,2023-12-29,
US57667T1007,158060524,MTLS,USD,OK,1258,2019-01-02,2023-12-29,
US5766901012,84822089,MTRN,USD,OK,1258,2019-01-02,2023-12-29,
US5768531056,272144,MTRX,USD,OK,1258,2019-01-02,2023-12-29,
US57686G1058,108649896,MATX,USD,OK,1258,2019-01-02,2023-12-29,
US5770811025,9365,MAT,USD,OK,1258,2019-01-02,2023-12-29,
US5771281012,271503,MATW,USD,OK,1258,2019-01-02,2023-12-29,
US57776J1007,73342855,MXL,USD,OK,1258,2019-01-02,2023-12-29,
US57777K1060,505799182,MXCT,USD,FAILED,0,,,Timeout
US5779331041,6608158,MMS,USD,OK,1258,2019-01-02,2023-12-29,
US5797801074,48789220,MKC V,USD,OK,1156,2019-01-02,2023-12-29,
US5797802064,271556,MKC,USD,OK,1258,2019-01-02,2023-12-29,
US5801351017,9408,MCD,USD,OK,1258,2019-01-02,2023-12-29,
US58039P3055,573166977,MUX,USD,FAILED,0,,,Timeout
US5805891091,271779,MGRC,USD,OK,1258,2019-01-02,2023-12-29,
US5839281061,6477893,MFIN,USD,OK,1258,2019-01-02,2023-12-29,
US58450D1046,397813698,MDIA,USD,OK,990,2020-01-06,2023-12-29,
US58463J3041,35111040,MPT,USD,OK,1258,2019-01-02,2023-12-29,
US58502B1061,56884113,MD,USD,OK,1258,2019-01-02,2023-12-29,
US58506Q1094,243508636,MEDP,USD,OK,1258,2019-01-02,2023-12-29,
US5854641009,41951960,MLCO,USD,OK,1258,2019-01-02,2023-12-29,
US58733R1023,45602025,MELI,USD,OK,1258,2019-01-02,2023-12-29,
US5873761044,6746676,MBWM,USD,OK,1258,2019-01-02,2023-12-29,
US5880561015,271712,MERC,USD,OK,1258,2019-01-02,2023-12-29,
US58933Y1055,70101545,MRK,USD,OK,1258,2019-01-02,2023-12-29,
US5893781089,4815101,MRCY,USD,OK,1258,2019-01-02,2023-12-29,
US5894001008,2585462,MCY,USD,OK,1258,2019-01-02,2023-12-29,
US5894921072,362159430,MREO,USD,OK,1181,2019-04-24,2023-12-29,
US5898891040,271911,MMSI,USD,OK,1258,2019-01-02,2023-12-29,
US59001A1025,2586041,MTH,USD,OK,1258,2019-01-02,2023-12-29,
US59064R1095,4814960,MLAB,USD,OK,1258,2019-01-02,2023-12-29,
US59100U1088,3655441,CASH,USD,OK,1258,2019-01-02,2023-12-29,
US5915202007,271732,MEI,USD,OK,1258,2019-01-02,2023-12-29,
US59156R1086,8093509,MET,USD,OK,1258,2019-01-02,2023-12-29,
US59165J1051,228159336,MCBS,USD,OK,1257,2019-01-02,2023-12-29,
US5926881054,6477908,MTD,USD,OK,1258,2019-01-02,2023-12-29,
US5927701012,23629940,MXC,USD,OK,1224,2019-01-02,2023-12-29,
US5949181045,272093,MSFT,USD,OK,1258,2019-01-02,2023-12-29,
US5949724083,272110,MSTR,USD,OK,1258,2019-01-02,2023-12-29,
US59503A2042,332265450,CY9D,EUR,OK,1272,2019-01-02,2023-12-29,
US5951121038,9939,MU,USD,OK,1258,2019-01-02,2023-12-29,
US59516C1062,504717050,MVST,USD,OK,1145,2019-03-27,2023-12-29,
US59522J1034,9317,MAA,USD,OK,1258,2019-01-02,2023-12-29,
US5962781010,4814876,MIDD,USD,OK,1258,2019-01-02,2023-12-29,
US5977421057,234662854,MSBI,USD,OK,1258,2019-01-02,2023-12-29,
US6005441000,271862,MLKN,USD,OK,1258,2019-01-02,2023-12-29,
US6005512040,1644013,MLR,USD,OK,1258,2019-01-02,2023-12-29,
US6031581068,9933,MTX,USD,OK,1258,2019-01-02,2023-12-29,
US6033802058,568719600,NERV,USD,OK,1258,2019-01-02,2023-12-29,
US60471A1016,521961990,MIR,USD,OK,846,2020-08-20,2023-12-29,
US6047491013,374786143,MIRM,USD,OK,1122,2019-07-18,2023-12-29,
US60510V1089,448082198,AVO,USD,OK,817,2020-10-01,2023-12-29,
US6067102003,4814936,MITK,USD,OK,1258,2019-01-02,2023-12-29,
US60770K1079,344809106,MRNA,USD,OK,1258,2019-01-02,2023-12-29,
US6078281002,271952,MOD,USD,OK,1258,2019-01-02,2023-12-29,
US60786M1053,148626089,MC,USD,OK,1258,2019-01-02,2023-12-29,
US6081901042,271967,MHK,USD,OK,1258,2019-01-02,2023-12-29,
US60855R1005,19012089,MOH,USD,OK,1258,2019-01-02,2023-12-29,
US60871R2094,33191300,TAP,USD,OK,1258,2019-01-02,2023-12-29,
US6090271072,271593,MCRI,USD,OK,1258,2019-01-02,2023-12-29,
US6092071058,113599079,KTF,EUR,OK,1272,2019-01-02,2023-12-29,
US60937P1066,292833239,MDB,USD,OK,1258,2019-01-02,2023-12-29,
US6098391054,32106121,MPWR,USD,OK,1258,2019-01-02,2023-12-29,
US6102361010,271929,MNRO,USD,OK,1258,2019-01-02,2023-12-29,
US61174X1090,196986496,MNST,USD,OK,1258,2019-01-02,2023-12-29,
US6151111019,435932634,ONT,USD,OK,866,2020-07-23,2023-12-29,
US6153691059,6497,MCO,USD,OK,1258,2019-01-02,2023-12-29,
US6153942023,755608,MOG A,USD,OK,1258,2019-01-02,2023-12-29,
US6153943013,755613,MOG B,USD,OK,378,2019-01-02,2023-12-28,
US6174464486,2841574,MS,USD,OK,1258,2019-01-02,2023-12-29,
US6177001095,34415020,MORN,USD,OK,1258,2019-01-02,2023-12-29,
US61945C1036,88292752,MOS,USD,OK,1258,2019-01-02,2023-12-29,
US6200711009,47537354,MPAA,USD,OK,1258,2019-01-02,2023-12-29,
US6200763075,81581011,MSI,USD,OK,1258,2019-01-02,2023-12-29,
US6245801062,4815056,MOV,USD,OK,1258,2019-01-02,2023-12-29,
US6247561029,9680,MLI,USD,OK,1258,2019-01-02,2023-12-29,
US6247581084,39429639,MWA,USD,OK,1258,2019-01-02,2023-12-29,
US6267171022,9952,MUR,USD,OK,1258,2019-01-02,2023-12-29,
US6267551025,132717465,MUSA,USD,OK,1258,2019-01-02,2023-12-29,
US62855J1043,4646771,MYGN,USD,OK,1258,2019-01-02,2023-12-29,
US62857J2015,398854358,MYO,USD,OK,1258,2019-01-02,2023-12-29,
US62886E1082,2381302,VYX,USD,OK,1258,2019-01-02,2023-12-29,
US6288772014,458208427,NCSM,USD,OK,1185,2019-01-02,2023-12-28,
US62914V1061,332794741,NIO,USD,OK,1258,2019-01-02,2023-12-29,
US6292093050,138031174,NMIH,USD,OK,1258,2019-01-02,2023-12-29,
US6293371067,272425,NNBR,USD,OK,1258,2019-01-02,2023-12-29,
US6293775085,10188791,NRG,USD,OK,1258,2019-01-02,2023-12-29,
US6294452064,17004501,NVEC,USD,OK,1258,2019-01-02,2023-12-29,
US62944T1051,755864,NVR,USD,OK,1258,2019-01-02,2023-12-29,
US62955J1034,462100029,NO8,EUR,OK,766,2021-01-05,2023-12-29,
US6300873022,383141417,NNVC,USD,OK,1258,2019-01-02,2023-12-29,
US63008G2030,388550694,NNDM,USD,OK,1258,2019-01-02,2023-12-29,
US6304021057,272545,NSSC,USD,OK,1258,2019-01-02,2023-12-29,
US6311031081,29380756,NDAQ,USD,OK,1258,2019-01-02,2023-12-29,
US6323471002,272249,NATH,USD,OK,1257,2019-01-02,2023-12-29,
US63253R2013,341758585,KAP,USD,OK,1261,2019-01-02,2023-12-29,
US6337071046,113865480,NBHC,USD,OK,1258,2019-01-02,2023-12-29,
US6350171061,2016423,FIZZ,USD,OK,1258,2019-01-02,2023-12-29,
US6361801011,10199,NFG,USD,OK,1258,2019-01-02,2023-12-29,
US63633D1046,10245,NHI,USD,OK,1258,2019-01-02,2023-12-29,
US6373722023,127838774,NRC,USD,OK,1258,2019-01-02,2023-12-29,
US6374171063,39042404,NNN,USD,OK,1258,2019-01-02,2023-12-29,
US63845R1077,293891401,EYE,USD,OK,1258,2019-01-02,2023-12-29,
US6388423021,4815311,NAII,USD,OK,1248,2019-01-02,2023-12-29,
US63888P4063,12889225,NHTC,USD,OK,1258,2019-01-02,2023-12-29,
US63888U1088,110753777,NGVC,USD,OK,1258,2019-01-02,2023-12-29,
US6390572070,579118447,RYS,EUR,OK,342,2022-08-31,2023-12-29,
US63905A2006,353294366,NTZ,USD,OK,1197,2019-01-02,2023-12-29,
US63938C1080,148782986,NAVI,USD,OK,1258,2019-01-02,2023-12-29,
US63947X1019,537162956,NCNO,USD,OK,873,2020-07-14,2023-12-29,
US6402683063,789862827,NKTR,USD,OK,1258,2019-01-02,2023-12-29,
US64031N1081,27015712,NNI,USD,OK,1258,2019-01-02,2023-12-29,
US6404911066,272327,NEOG,USD,OK,1258,2019-01-02,2023-12-29,
US64049M2098,30214424,NEO,USD,OK,1258,2019-01-02,2023-12-29,
US64082B1026,524337268,NRDS,USD,OK,541,2021-11-04,2023-12-29,
US6410694060,18416232,NSRGY,USD,OK,1258,2019-01-02,2023-12-29,
US64107N2062,34828381,LSAK,USD,OK,1257,2019-01-02,2023-12-29,
US64110D1046,49919926,NTA,EUR,OK,1272,2019-01-02,2023-12-29,
US64110L1061,15124833,NFLX,USD,OK,1258,2019-01-02,2023-12-29,
US64110W1027,9541698,NTES,USD,OK,1258,2019-01-02,2023-12-29,
US64111Q1040,20050742,NTGR,USD,OK,1258,2019-01-02,2023-12-29,
US64115A4022,111948352,NTWK,USD,OK,1257,2019-01-02,2023-12-29,
US64115T1043,6525674,NTCT,USD,OK,1258,2019-01-02,2023-12-29,
US64119V3033,439236281,NTST,USD,OK,851,2020-08-13,2023-12-29,
US64121N1090,4815671,NTIP,USD,OK,1255,2019-01-02,2023-12-29,
US64125C1099,4815347,NBIX,USD,OK,1258,2019-01-02,2023-12-29,
US64131A1051,324062325,STIM,USD,OK,1258,2019-01-02,2023-12-29,
US6443931000,351897863,NFE,USD,OK,1238,2019-01-31,2023-12-29,
US6460251068,10285,NJR,USD,OK,1258,2019-01-02,2023-12-29,
US6475511001,88292757,NMFC,USD,OK,1258,2019-01-02,2023-12-29,
US64828T2015,169688387,RITM,USD,OK,1257,2019-01-02,2023-12-29,
US6501111073,755883,NYT,USD,OK,1258,2019-01-02,2023-12-29,
US6512291062,10627,NWL,USD,OK,1258,2019-01-02,2023-12-29,
US6515871076,7002,NEU,USD,OK,1258,2019-01-02,2023-12-29,
US65158N1028,299532605,NMRK,USD,OK,1258,2019-01-02,2023-12-29,
US6516391066,10174,NEM,USD,OK,1258,2019-01-02,2023-12-29,
US6517185046,272475,NPKI,USD,OK,1258,2019-01-02,2023-12-29,
US65249B1098,129348126,NWSA,USD,OK,1258,2019-01-02,2023-12-29,
US65249B2088,129348130,NWS,USD,OK,1258,2019-01-02,2023-12-29,
US6525262035,171642734,NEWT,USD,OK,1258,2019-01-02,2023-12-29,
US65336K1034,26904818,NXST,USD,OK,1258,2019-01-02,2023-12-29,
US65339F1012,75960201,NEE,USD,OK,1258,2019-01-02,2023-12-29,
US65341D1028,186661403,NXRT,USD,OK,1258,2019-01-02,2023-12-29,
US65342K1051,283766043,NEXT,USD,OK,1258,2019-01-02,2023-12-29,
US65343E2072,798492911,NXTC,USD,OK,1170,2019-05-09,2023-12-29,
US65345N1063,523778418,NN,USD,OK,794,2020-11-02,2023-12-29,
US6536561086,6477961,NICE,USD,OK,1258,2019-01-02,2023-12-29,
US6541061031,10291,NKE,USD,OK,1258,2019-01-02,2023-12-29,
US65473P1057,10260,NI,USD,OK,1258,2019-01-02,2023-12-29,
US65481N1000,337304717,NIU,USD,OK,1258,2019-01-02,2023-12-29,
US6549022043,661513,NOK,USD,OK,1258,2019-01-02,2023-12-29,
US65540B3033,854937751,NO30,EUR,OK,265,2022-12-16,2023-12-29,
US6556631025,272314,NDSN,USD,OK,1258,2019-01-02,2023-12-29,
US6558441084,10497,NSC,USD,OK,1258,2019-01-02,2023-12-29,
US66405S1006,366266198,NBN,USD,OK,1258,2019-01-02,2023-12-29,
US6641211007,501785740,NECB,USD,OK,622,2021-07-13,2023-12-29,
US6655313079,443378892,4LT1,EUR,OK,837,2020-09-22,2023-12-29,
US6658591044,272565,NTRS,USD,OK,1258,2019-01-02,2023-12-29,
US6667621097,272488,NRIM,USD,OK,1258,2019-01-02,2023-12-29,
US6668071029,10376,NOC,USD,OK,1258,2019-01-02,2023-12-29,
US6673401039,70985860,NWBI,USD,OK,1258,2019-01-02,2023-12-29,
US6677461013,4815797,NWPX,USD,OK,1258,2019-01-02,2023-12-29,
US6680743050,31918434,NWE,USD,OK,1258,2019-01-02,2023-12-29,
US6687711084,390332324,GEN,USD,OK,1258,2019-01-02,2023-12-29,
US66980N2036,342701491,NLB,EUR,OK,1261,2019-01-02,2023-12-29,
US66987V1098,8794522,NVS,USD,OK,1258,2019-01-02,2023-12-29,
US6700024010,365598061,NVAX,USD,OK,1258,2019-01-02,2023-12-29,
US6701002056,10611,NVO,USD,OK,1258,2019-01-02,2023-12-29,
US67011P1003,151137271,DNOW,USD,OK,1258,2019-01-02,2023-12-29,
US67018T1051,2585797,NUS,USD,OK,1258,2019-01-02,2023-12-29,
US6703461052,10557,NUE,USD,OK,1258,2019-01-02,2023-12-29,
US67059N1081,249850033,NTNX,USD,OK,1258,2019-01-02,2023-12-29,
US67066G1040,4815747,NVDA,USD,OK,1258,2019-01-02,2023-12-29,
US6708371033,2586038,OGE,USD,OK,1258,2019-01-02,2023-12-29,
US67092M2089,375779192,NTRB,USD,OK,1253,2019-01-02,2023-12-29,
US67098H1041,396135117,OI,USD,OK,1258,2019-01-02,2023-12-29,
US67103B1008,116787031,OFS,USD,OK,1258,2019-01-02,2023-12-29,
US67103H1077,82457808,ORLY,USD,OK,1258,2019-01-02,2023-12-29,
US6710441055,4816115,OSIS,USD,OK,1258,2019-01-02,2023-12-29,
US67109R1095,238587531,OPBK,USD,OK,1258,2019-01-02,2023-12-29,
US67401P4054,609748228,FFC0,EUR,OK,1272,2019-01-02,2023-12-29,
US6742152076,456517746,CHRD,USD,OK,780,2020-11-20,2023-12-29,
US6745991058,10880,OXY,USD,OK,1258,2019-01-02,2023-12-29,
US6748705067,356582465,OPTT,USD,OK,1257,2019-01-02,2023-12-29,Timeout | 366: Es wurde keine Anfrage zu historischen Daten für diese Ticker-ID gefunden:24188
US6752321025,10780,OII,USD,OK,1258,2019-01-02,2023-12-29,
US6757466064,438221973,ONIT,USD,FAILED,0,,,Timeout
US67575Y1091,101484855,OVT,CAD,OK,1144,2019-01-02,2023-12-29,
US67576A1007,162104102,OCUL,USD,OK,1258,2019-01-02,2023-12-29,
US67577C1053,385552436,OCGN,USD,OK,1258,2019-01-02,2023-12-29,
US67577R1023,453924734,R3X1,EUR,OK,802,2020-11-10,2023-12-29,
US6761182012,222860384,OYM1,EUR,FAILED,0,,,Timeout
US6778641000,10710,ODC,USD,OK,1258,2019-01-02,2023-12-29,
US6780261052,11506420,OIS,USD,OK,1258,2019-01-02,2023-12-29,
US6792951054,272356196,OKTA,USD,OK,1258,2019-01-02,2023-12-29,
US6795801009,272667,ODFL,USD,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: ODFL@SMART Trades
US6800331075,272708,ONB,USD,OK,1258,2019-01-02,2023-12-29,
US6802231042,10840,ORI,USD,OK,1258,2019-01-02,2023-12-29,
US6802771005,3655785,OSBC,USD,OK,1258,2019-01-02,2023-12-29,
US6806652052,10799,OLN,USD,OK,1258,2019-01-02,2023-12-29,
US6811161099,199975711,OLLI,USD,OK,1258,2019-01-02,2023-12-29,
US6819191064,10811,OMC,USD,OK,1258,2019-01-02,2023-12-29,
US6819361006,10754,OHI,USD,OK,1258,2019-01-02,2023-12-29,
US68213N1090,12853287,OMCL,USD,OK,1258,2019-01-02,2023-12-29,
US6821431029,69342644,OMER,USD,OK,1258,2019-01-02,2023-12-29,
US6821891057,8677881,ON,USD,OK,1258,2019-01-02,2023-12-29,
US68235P1084,141741126,OGS,USD,OK,1258,2019-01-02,2023-12-29,
US68236H2040,455415330,ONDS,USD,FAILED,0,,,Timeout
US6824061039,755912,OLP,USD,OK,1258,2019-01-02,2023-12-29,
US68247W1099,305186144,OSS,USD,OK,1258,2019-01-02,2023-12-29,
US6826801036,10794,OKE,USD,OK,1258,2019-01-02,2023-12-29,
US68268W1036,212990433,OMF,USD,OK,1258,2019-01-02,2023-12-29,
US68287N1000,320228881,VDY,EUR,OK,1272,2019-01-02,2023-12-29,
US6833441057,387597491,NNM,EUR,OK,1063,2019-10-29,2023-12-29,
US6837121036,460320153,OPEN,USD,OK,888,2020-06-18,2023-12-29,
US68373M1071,326299952,OPRA,USD,OK,1258,2019-01-02,2023-12-29,
US68375N1037,44622519,OPK,USD,OK,1258,2019-01-02,2023-12-29,
US68376D1046,384944204,OPRT,USD,OK,1073,2019-09-26,2023-12-29,
US6838272085,4815867,OCC,USD,OK,1237,2019-01-02,2023-12-29,
US68389X1054,272800,ORCL,USD,OK,1258,2019-01-02,2023-12-29,
US68403P2039,121250480,ORMP,USD,OK,1258,2019-01-02,2023-12-29,
US68404L2016,402333212,MM6A,EUR,FAILED,0,,,Timeout
US68554V1089,4730225,OSUR,USD,OK,1258,2019-01-02,2023-12-29,
US68621F1021,345965276,ORGO,USD,OK,1252,2019-01-08,2023-12-29,
US68622P1093,419239304,ORIC,USD,OK,928,2020-04-24,2023-12-29,
US68622V1061,490414355,OGN,USD,OK,662,2021-05-14,2023-12-29,
US68628V3087,47658555,ORN,USD,OK,1258,2019-01-02,2023-12-29,
US6866881021,32006502,ORA,USD,OK,1258,2019-01-02,2023-12-29,
US6873801053,30214926,ORRF,USD,OK,1258,2019-01-02,2023-12-29,
US68752L1008,292179084,KIDS,USD,OK,1258,2019-01-02,2023-12-29,
US68752M1080,328085402,OFIX,USD,OK,1258,2019-01-02,2023-12-29,
US68902V1070,410755402,OTIS,USD,OK,953,2020-03-19,2023-12-29,
US6896481032,272861,OTTR,USD,OK,1258,2019-01-02,2023-12-29,
US69002R1032,504262517,TEAD,USD,OK,614,2021-07-23,2023-12-29,
US6903701018,15130059,BBBY,USD,OK,1258,2019-01-02,2023-12-29,
US69047Q1022,400651394,OVV,USD,OK,1258,2019-01-02,2023-12-29,
US6907321029,10814,ACH,USD,OK,1258,2019-01-02,2023-12-29,
US6907421019,41289692,OC,USD,OK,1258,2019-01-02,2023-12-29,
US69121K1043,374690034,OBDC,USD,OK,1122,2019-07-18,2023-12-29,
US6914973093,10879,OXM,USD,OK,1258,2019-01-02,2023-12-29,
US6915438476,812475627,4RQ1,EUR,FAILED,0,,,Timeout
US69181V1070,311892909,OXSQ,USD,OK,1258,2019-01-02,2023-12-29,
US69318G1067,118786560,PBF,USD,OK,1258,2019-01-02,2023-12-29,
US69318J1007,4816283,CNXN,USD,OK,1258,2019-01-02,2023-12-29,
US69320M1099,373639037,PCB,USD,OK,1258,2019-01-02,2023-12-29,
US6932821050,12816273,PDFS,USD,OK,1258,2019-01-02,2023-12-29,
US69331C1080,2586035,PCG,USD,OK,1258,2019-01-02,2023-12-29,
US69343T1079,206487194,PJT,USD,OK,1258,2019-01-02,2023-12-29,
US69344D4088,243499255,PHI,USD,OK,1258,2019-01-02,2023-12-29,
US6934751057,11240,PNC,USD,OK,1258,2019-01-02,2023-12-29,
US69349H1077,11251,TXNM,USD,OK,1258,2019-01-02,2023-12-29,
US6935061076,11295,PPG,USD,OK,1258,2019-01-02,2023-12-29,
US69351T1060,661547,PPL,USD,OK,1258,2019-01-02,2023-12-29,
US69354N1063,172729816,PRAA,USD,OK,1258,2019-01-02,2023-12-29,
US6936561009,90794885,PVH,EUR,FAILED,0,,,Timeout
US69366J2006,129374415,PTCT,USD,OK,1258,2019-01-02,2023-12-29,
US69370C1009,121507042,PMTA,EUR,OK,1272,2019-01-02,2023-12-29,
US6937181088,272992,PCAR,USD,OK,1258,2019-01-02,2023-12-29,
